,Unnamed: 0,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
83484,83484,462,2019-12-26 21:00:29.3190,2019-12-26 21:08:11.6700,189,Kendall T,42.3624278429124,-71.08495473861694,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,3499,Customer,1993,1
83485,83485,507,2019-12-26 21:01:08.3640,2019-12-26 21:09:35.9850,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,3724,Subscriber,1994,2
83486,83486,484,2019-12-26 21:01:35.8300,2019-12-26 21:09:40.1280,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,5911,Subscriber,1995,1
83487,83487,619,2019-12-26 21:03:44.3910,2019-12-26 21:14:04.3250,7,Fan Pier,42.3533905070523,-71.04457139968872,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,5518,Subscriber,1978,2
83488,83488,1646,2019-12-26 21:04:55.4190,2019-12-26 21:32:21.4200,54,Tremont St at West St,42.354979,-71.063348,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,3763,Subscriber,2000,1
83489,83489,525,2019-12-26 21:05:11.5740,2019-12-26 21:13:57.0090,157,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,47,Cross St at Hanover St,42.362811,-71.056067,4878,Customer,1992,1
83490,83490,1098,2019-12-26 21:07:15.7610,2019-12-26 21:25:33.9170,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,5310,Subscriber,1998,1
83491,83491,1607,2019-12-26 21:09:36.1860,2019-12-26 21:36:24.0240,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224178650923,-71.0831107199192,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480377,2754,Customer,2003,1
83492,83492,181,2019-12-26 21:09:42.0830,2019-12-26 21:12:43.5010,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,100,Davis Square,42.396969,-71.123024,6074,Subscriber,1998,0
83493,83493,1571,2019-12-26 21:10:09.9780,2019-12-26 21:36:21.2070,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224178650923,-71.0831107199192,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480377,5223,Customer,2003,1
83494,83494,495,2019-12-26 21:11:29.5680,2019-12-26 21:19:45.3320,159,S Huntington Ave at Heath St,42.32760387040573,-71.11089169979095,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,5702,Subscriber,1952,1
83495,83495,1462,2019-12-26 21:12:12.4170,2019-12-26 21:36:35.3360,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224178650923,-71.0831107199192,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480377,2099,Customer,1969,0
83496,83496,1446,2019-12-26 21:13:41.8260,2019-12-26 21:37:48.6790,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224178650923,-71.0831107199192,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.33624444796878,-71.08798563480377,2510,Customer,1969,0
83497,83497,891,2019-12-26 21:13:44.0840,2019-12-26 21:28:35.7190,7,Fan Pier,42.3533905070523,-71.04457139968872,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,6136,Subscriber,1954,1
83498,83498,1095,2019-12-26 21:14:10.4940,2019-12-26 21:32:26.4920,9,Commonwealth Ave at Agganis Way,42.35169201885973,-71.11903488636017,200,Washington St at Melnea Cass Blvd,42.332817,-71.081198,4827,Subscriber,1986,1
83499,83499,426,2019-12-26 21:14:18.3350,2019-12-26 21:21:25.1640,179,MIT Vassar St,42.35560121327927,-71.10394477844238,380,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,2726,Subscriber,1998,1
83500,83500,312,2019-12-26 21:14:59.4590,2019-12-26 21:20:11.5520,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,5252,Subscriber,1997,2
83501,83501,1246,2019-12-26 21:15:10.8210,2019-12-26 21:35:57.2630,54,Tremont St at West St,42.354979,-71.063348,169,Edwards Playground - Main St at Eden St,42.378965,-71.068607,4362,Subscriber,1989,1
83502,83502,399,2019-12-26 21:15:14.4560,2019-12-26 21:21:53.9780,36,Copley Square - Dartmouth St at Boylston St,42.34992828230057,-71.07739206866427,39,Washington St at Rutland St,42.338514601786,-71.07404083013535,5691,Subscriber,1973,1
83503,83503,596,2019-12-26 21:16:22.3770,2019-12-26 21:26:18.4410,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,342,Boylston St at Jersey St,42.34465062887831,-71.09732501226972,4923,Subscriber,1992,1
83504,83504,225,2019-12-26 21:16:39.3250,2019-12-26 21:20:24.7030,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,5876,Subscriber,1994,1
83505,83505,590,2019-12-26 21:20:18.3020,2019-12-26 21:30:08.3310,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,413,Kennedy-Longfellow School 158 Spring St,42.36955297756508,-71.08579014980933,3125,Subscriber,1996,1
83506,83506,657,2019-12-26 21:20:24.7490,2019-12-26 21:31:21.8350,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,189,Kendall T,42.3624278429124,-71.08495473861694,4135,Subscriber,1989,1
83507,83507,187,2019-12-26 21:20:27.5930,2019-12-26 21:23:35.4840,171,Bunker Hill Community College,42.37408991426522,-71.06905996799469,169,Edwards Playground - Main St at Eden St,42.378965,-71.068607,2067,Subscriber,1987,1
83508,83508,3064,2019-12-26 21:20:30.0850,2019-12-26 22:11:34.4910,177,University Park,42.36264779118595,-71.10006093978882,177,University Park,42.36264779118595,-71.10006093978882,6035,Subscriber,1990,1
83509,83509,461,2019-12-26 21:21:03.2300,2019-12-26 21:28:44.7260,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,39,Washington St at Rutland St,42.338514601786,-71.07404083013535,5438,Subscriber,1984,1
83510,83510,346,2019-12-26 21:22:04.0150,2019-12-26 21:27:50.0640,139,Dana Park,42.36178043960605,-71.10809952020645,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,3360,Customer,1987,1
83511,83511,534,2019-12-26 21:23:05.5260,2019-12-26 21:31:59.6860,226,Commonwealth Ave At Babcock St,42.35154734791375,-71.12126246094704,179,MIT Vassar St,42.35560121327927,-71.10394477844238,3895,Subscriber,1996,1
83512,83512,1819,2019-12-26 21:25:46.1280,2019-12-26 21:56:05.5670,359,One Brigham Circle,42.33392270136997,-71.10446508982932,201,NCAAA - Walnut Ave at Crawford St,42.316902,-71.091946,5582,Subscriber,1992,2
83513,83513,201,2019-12-26 21:26:20.7300,2019-12-26 21:29:41.9490,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960632,5184,Subscriber,1969,1
83514,83514,1420,2019-12-26 21:26:38.7230,2019-12-26 21:50:18.7250,372,Boylston St at Exeter St,42.349589423682445,-71.0794677917329,143,EF - North Point Park,42.369885,-71.069957,3768,Customer,1996,2
83515,83515,1646,2019-12-26 21:26:43.1620,2019-12-26 21:54:09.5860,372,Boylston St at Exeter St,42.349589423682445,-71.0794677917329,143,EF - North Point Park,42.369885,-71.069957,3426,Customer,1992,1
83516,83516,373,2019-12-26 21:27:58.4610,2019-12-26 21:34:11.9400,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586001198456,-71.04569256305693,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,5518,Subscriber,1978,2
83517,83517,776,2019-12-26 21:28:26.0650,2019-12-26 21:41:22.8560,356,Charlestown Navy Yard,42.374124549426526,-71.05481199938367,189,Kendall T,42.3624278429124,-71.08495473861694,4446,Subscriber,1994,1
83518,83518,441,2019-12-26 21:28:36.2950,2019-12-26 21:35:58.0420,189,Kendall T,42.3624278429124,-71.08495473861694,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5431,Subscriber,1989,1
83519,83519,779,2019-12-26 21:31:22.7370,2019-12-26 21:44:21.7990,334,Mass Ave at Hadley/Walden,42.39120971915856,-71.12260755160605,149,175 N Harvard St,42.363796,-71.129164,5576,Subscriber,1994,1
83520,83520,1521,2019-12-26 21:31:28.6200,2019-12-26 21:56:49.8220,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5725,Subscriber,1985,1
83521,83521,352,2019-12-26 21:32:17.4320,2019-12-26 21:38:09.9600,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,4065,Subscriber,1995,1
83522,83522,268,2019-12-26 21:32:32.4830,2019-12-26 21:37:00.7330,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,2684,Subscriber,1992,2
83523,83523,220,2019-12-26 21:32:51.1320,2019-12-26 21:36:31.9280,47,Cross St at Hanover St,42.362811,-71.056067,151,Surface Rd at India St,42.358155,-71.052163,2234,Subscriber,1951,1
83524,83524,644,2019-12-26 21:33:21.2010,2019-12-26 21:44:05.5610,206,Government Center - Cambridge St at Court St,42.359802515995526,-71.05960782626425,117,Binney St / Sixth St,42.36608797388682,-71.08633603909765,2429,Customer,1969,0
83525,83525,1146,2019-12-26 21:33:59.6040,2019-12-26 21:53:06.2770,6,Cambridge St at Joy St,42.36121165307985,-71.06530619789737,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,4895,Subscriber,1982,1
83526,83526,348,2019-12-26 21:34:31.7160,2019-12-26 21:40:20.5140,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,3723,Subscriber,1995,1
83527,83527,332,2019-12-26 21:34:36.2930,2019-12-26 21:40:08.3440,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,4479,Subscriber,1995,1
83528,83528,904,2019-12-26 21:35:21.8260,2019-12-26 21:50:26.1210,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,2507,Subscriber,1997,1
83529,83529,910,2019-12-26 21:35:24.3160,2019-12-26 21:50:34.5200,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,4032,Customer,1969,0
83530,83530,327,2019-12-26 21:39:03.2710,2019-12-26 21:44:31.0000,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,4001,Subscriber,1994,1
83531,83531,393,2019-12-26 21:39:32.2870,2019-12-26 21:46:06.1360,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,3627,Subscriber,1974,1
83532,83532,386,2019-12-26 21:39:47.8080,2019-12-26 21:46:14.6740,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,3935,Subscriber,2001,1
83533,83533,1341,2019-12-26 21:40:03.1560,2019-12-26 22:02:24.9750,30,Brigham Circle - Francis St at Huntington Ave,42.33462893055976,-71.10407917767589,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,5294,Subscriber,1991,2
83534,83534,857,2019-12-26 21:42:39.9130,2019-12-26 21:56:57.7020,107,Ames St at Main St,42.3625,-71.08822,221,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025696,6092,Subscriber,1989,1
83535,83535,202,2019-12-26 21:42:44.5180,2019-12-26 21:46:07.4540,386,Sennott Park  Broadway at Norfolk Street,42.36860524248197,-71.09930185605663,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,5837,Subscriber,1988,1
83536,83536,224,2019-12-26 21:46:59.0780,2019-12-26 21:50:43.1500,318,Ames St at Broadway,42.3636929,-71.0875672,413,Kennedy-Longfellow School 158 Spring St,42.36955297756508,-71.08579014980933,5392,Subscriber,1987,1
83537,83537,1193,2019-12-26 21:48:02.1290,2019-12-26 22:07:55.2880,54,Tremont St at West St,42.354979,-71.063348,179,MIT Vassar St,42.35560121327927,-71.10394477844238,5990,Subscriber,1995,1
83538,83538,296,2019-12-26 21:48:02.8280,2019-12-26 21:52:59.5340,107,Ames St at Main St,42.3625,-71.08822,413,Kennedy-Longfellow School 158 Spring St,42.36955297756508,-71.08579014980933,2685,Subscriber,2001,1
83539,83539,319,2019-12-26 21:48:03.9560,2019-12-26 21:53:23.4880,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,100,Davis Square,42.396969,-71.123024,2093,Subscriber,1987,1
83540,83540,288,2019-12-26 21:48:04.9530,2019-12-26 21:52:53.2440,107,Ames St at Main St,42.3625,-71.08822,413,Kennedy-Longfellow School 158 Spring St,42.36955297756508,-71.08579014980933,6065,Subscriber,2000,1
83541,83541,1572,2019-12-26 21:48:16.0140,2019-12-26 22:14:28.4760,23,Boston City Hall - 28 State St,42.35892,-71.057629,33,Kenmore Square,42.348706,-71.097009,4002,Customer,1969,0
83542,83542,1240,2019-12-26 21:48:16.5090,2019-12-26 22:08:57.4580,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.3436658245146,-71.08582377433777,5802,Subscriber,1991,1
83543,83543,4278,2019-12-26 21:48:22.3370,2019-12-26 22:59:40.3740,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,2491,Customer,1969,0
83544,83544,694,2019-12-26 21:48:25.6030,2019-12-26 22:00:00.1600,192,Purchase St at Pearl St,42.354659,-71.053181,60,Charles Circle - Charles St at Cambridge St,42.36079296858265,-71.07118962337152,2474,Subscriber,1964,1
83545,83545,680,2019-12-26 21:49:18.8690,2019-12-26 22:00:39.1050,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,2296,Subscriber,1997,1
83546,83546,1453,2019-12-26 21:52:12.5310,2019-12-26 22:16:25.5570,381,Inman Square at Springfield St.,42.37438408515815,-71.1001574621514,81,Chinatown T Stop,42.352409,-71.062679,2463,Subscriber,1977,1
83547,83547,253,2019-12-26 21:56:19.9830,2019-12-26 22:00:33.8760,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,115,Porter Square Station,42.387995,-71.119084,5029,Subscriber,1994,1
83548,83548,233,2019-12-26 21:56:23.0570,2019-12-26 22:00:16.2710,100,Davis Square,42.396969,-71.123024,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,5227,Subscriber,2000,1
83549,83549,239,2019-12-26 21:57:17.3620,2019-12-26 22:01:17.3350,163,The Lawn on D,42.344792,-71.044024,161,W Broadway at D St,42.3391085,-71.0514432,3205,Subscriber,1993,2
83550,83550,798,2019-12-26 21:57:26.2070,2019-12-26 22:10:44.6030,201,NCAAA - Walnut Ave at Crawford St,42.316902,-71.091946,131,Jackson Square T Stop,42.32293117195949,-71.10014140605927,5582,Subscriber,1992,2
83551,83551,448,2019-12-26 22:00:32.9340,2019-12-26 22:08:01.4710,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309465199,-71.10393404960632,3763,Subscriber,1993,1
83552,83552,561,2019-12-26 22:03:52.9880,2019-12-26 22:13:14.1640,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,381,Inman Square at Springfield St.,42.37438408515815,-71.1001574621514,4001,Subscriber,1981,1
83553,83553,390,2019-12-26 22:04:05.2220,2019-12-26 22:10:35.3950,150,State Street at Channel Center,42.344137,-71.052608,121,W Broadway at Dorchester St,42.33595897943309,-71.04622899561036,2846,Subscriber,1992,1
83554,83554,1558,2019-12-26 22:04:59.1160,2019-12-26 22:30:58.0640,376,Honan Library,42.36027370454934,-71.12852452327388,81,Chinatown T Stop,42.352409,-71.062679,3738,Subscriber,1995,1
83555,83555,732,2019-12-26 22:05:26.1400,2019-12-26 22:17:38.5750,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,441,Sullivan Square,42.38445225635844,-71.07514854529654,5418,Subscriber,1992,2
83556,83556,859,2019-12-26 22:06:48.7510,2019-12-26 22:21:08.1360,358,Medford St at Charlestown BCYF,42.380429474494896,-71.06055721676967,77,Somerville City Hall,42.386844,-71.09812,5643,Subscriber,1977,1
83557,83557,460,2019-12-26 22:06:55.8720,2019-12-26 22:14:36.5470,11,Longwood Ave at Binney St,42.338629,-71.1065,342,Boylston St at Jersey St,42.34465062887831,-71.09732501226972,5563,Subscriber,1961,1
83558,83558,2132,2019-12-26 22:10:21.4710,2019-12-26 22:45:53.7010,372,Boylston St at Exeter St,42.349589423682445,-71.0794677917329,352,Ring Rd,42.348278385426255,-71.08044855314802,5216,Customer,1979,1
83559,83559,1767,2019-12-26 22:10:33.5000,2019-12-26 22:40:00.5930,372,Boylston St at Exeter St,42.349589423682445,-71.0794677917329,372,Boylston St at Exeter St,42.349589423682445,-71.0794677917329,5188,Customer,1979,1
83560,83560,1838,2019-12-26 22:10:56.1570,2019-12-26 22:41:34.3780,372,Boylston St at Exeter St,42.349589423682445,-71.0794677917329,352,Ring Rd,42.348278385426255,-71.08044855314802,5339,Customer,1979,1
83561,83561,985,2019-12-26 22:12:22.9200,2019-12-26 22:28:48.7520,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,5310,Subscriber,1998,1
83562,83562,1654,2019-12-26 22:14:08.5890,2019-12-26 22:41:43.4350,372,Boylston St at Exeter St,42.349589423682445,-71.0794677917329,352,Ring Rd,42.348278385426255,-71.08044855314802,4276,Customer,1977,2
83563,83563,323,2019-12-26 22:15:49.0390,2019-12-26 22:21:12.7090,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,5252,Subscriber,1991,1
83564,83564,1152,2019-12-26 22:16:44.1450,2019-12-26 22:35:56.2380,23,Boston City Hall - 28 State St,42.35892,-71.057629,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,2363,Subscriber,1983,1
83565,83565,1209,2019-12-26 22:17:29.3760,2019-12-26 22:37:39.2840,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,359,One Brigham Circle,42.33392270136997,-71.10446508982932,3450,Subscriber,1992,2
83566,83566,140,2019-12-26 22:17:37.6420,2019-12-26 22:19:57.8520,33,Kenmore Square,42.348706,-71.097009,342,Boylston St at Jersey St,42.34465062887831,-71.09732501226972,3714,Subscriber,1988,1
83567,83567,452,2019-12-26 22:18:17.9430,2019-12-26 22:25:50.0730,36,Copley Square - Dartmouth St at Boylston St,42.34992828230057,-71.07739206866427,23,Boston City Hall - 28 State St,42.35892,-71.057629,5724,Subscriber,1990,1
83568,83568,505,2019-12-26 22:19:18.6880,2019-12-26 22:27:44.4170,171,Bunker Hill Community College,42.37408991426522,-71.06905996799469,437,Berkshire Street at Cambridge Street,42.37207657915397,-71.08995433905875,6045,Subscriber,1996,1
83569,83569,477,2019-12-26 22:19:21.5740,2019-12-26 22:27:18.9640,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,6118,Subscriber,1991,1
